time,acc,auropharma,axisbank,bajajauto,biocon,britannia,cipla,dabur,divislab,drreddy,godrejcp,hcltech,hdfcbank,heromotor,hindunilver,icicibank,indusindbank,infy,kotakbank,m_m,marico,maruti,mindtree,nestleind,sbin,sunpharma,tatamotors,tcs,tech_m,wipro,shreecem,ultracemco
1569555900,1645,600.75,705.4,2977.95,219.1,3037.55,440.7,449.3,1672.15,2751.2,693.65,522.92,1254.35,2745.95,2020,452.2,1490.1,780.3,1651.7,558.25,392.35,6825.1,710.55,13831.1,283.3,404.8,120.65,2068.25,708.55,238.4,19442.95,4410.4
1569815100,1617.9,590.65,690.4,2959.8,223.75,2969.55,428.45,448.75,1673.5,2722.9,688,541.85,1237.45,2723.25,1987.5,437.15,1393.3,798.95,1656.1,551.6,395.2,6753.75,705.25,13934.9,272.85,392.6,118.15,2102.55,718.95,240.95,19045.1,4358.95
1569901500,1585.65,580.2,681.25,2930.35,222.5,2937.75,415.05,441.65,1631.6,2709.4,685.35,533.08,1254.7,2704.25,1997.6,427.55,1301.25,791.4,1658.6,559.85,388.35,6830.75,723,13778.6,257.2,388.75,116,2070.2,709.45,235.15,18724.1,4239.95
1570074300,1556.5,583.8,673.05,2915.5,232.8,2913.75,420.8,436.65,1639,2690.9,661.6,539.2,1229.2,2682.7,1970.25,429.5,1264.6,782.2,1627.05,564.4,385.4,6791.8,720.7,13747.4,255.8,389.55,123.1,2064.3,706.75,237,18369.5,4176.55
1570160700,1495.55,570.9,659.7,2880.95,231.4,2863.15,420.3,427.85,1628.25,2634.3,671.75,541.42,1197,2685.5,1946.9,415.75,1268.2,788.25,1569.7,567.3,379.95,6688.55,709.3,13539.9,250.8,387.05,120,2079.75,711.6,239,18154.65,4000.75
1570419900,1442.15,460.7,674.95,2901.85,228.45,2956.55,410.5,433.25,1648.25,2626.1,671.1,537.45,1193.1,2685.65,1941.05,417.9,1243.35,784.8,1564.4,554.6,379.65,6660.25,714.3,13635.1,249.85,380.8,117.8,2050.4,706,238.05,17862.45,3882.9
1570592700,1473.95,476.4,690.25,2908.2,233.45,3063.95,424.45,444.3,1659.65,2669,677.25,525.88,1231.85,2618.25,1948.4,437.6,1315.3,777.95,1617.65,577.6,384.7,6753.5,718.8,13902.5,261.75,385.8,121.55,2024.2,712.55,238.9,18548.95,4053.65
1570679100,1429.25,465.45,675.95,2898.3,240.65,3037.95,422.5,440.8,1669.1,2647.85,682.9,531.13,1206.1,2613.45,1968.9,424.35,1230.3,774.7,1592.15,568.5,384.8,6636.1,716.25,13843.25,254.6,387.65,117.1,1998.6,711.65,239.7,18267.9,3987
1570765500,1447.35,440.8,675.2,2906.5,246.4,3079.55,441.5,446.3,1691.1,2661.1,692.65,540.55,1204.3,2608.2,1998.9,429.1,1227.25,806.25,1594.5,562.55,385.05,6727.15,720.85,14090.65,255.55,388.35,121.8,1951,723.95,240.7,18360.3,4079
1571024700,1471.35,459.15,685.25,2959,251.2,3104,441.2,455.1,1690,2653.15,691.25,541.85,1205.5,2620.4,2008.2,428.6,1252.25,780.65,1585.5,569.65,386.4,6835.15,729.25,14161.05,255.75,394.85,128.25,1977.4,722.65,244.5,18700.25,4180.65
1571111100,1501.95,456.95,693.05,3021.1,258.85,3172.75,447.4,451.75,1700.75,2690.25,692.5,542.58,1225.35,2684.5,2056.7,432.7,1273.6,762.3,1617.65,583.85,384.6,7011.65,724.6,14149.4,259.3,398,127.45,1996.3,722.55,243.85,18666.05,4221.9
1571197500,1525.65,465.35,696.15,3036.25,260.15,3178.7,448.35,456.25,1724.2,2709.35,708.85,551,1222.75,2610.55,2065.4,436.1,1275.55,766.1,1609.15,585.3,382.2,6985,742.2,14370.05,256.9,401.4,126.3,2005.95,730.55,249.6,18649.9,4285.8
1571283900,1539.15,468.35,712.3,3117,258.8,3245.35,447.45,463.95,1729.65,2728.35,718.2,546.42,1225.45,2639.9,2095.2,441.8,1340.7,761.6,1609.6,593.35,388.8,7150.65,727.75,14524.15,265.55,402.45,139.4,2031.75,728.45,248.75,18282.6,4272.05
1571370300,1558.55,478.15,710.8,3096.2,260.3,3258.75,445.4,467.95,1740.6,2728.3,718.1,548.3,1228.75,2654.1,2099.1,438.8,1344.8,759.95,1615.95,595.25,393.1,7303.35,735.15,14864.15,269.6,403.05,137.25,2058.3,737.05,249.65,18739.6,4299.55
1571715900,1539.3,478.6,714.85,3126.7,257.65,3264.75,454.4,474.1,1746.15,2812.6,702.8,533.15,1243.95,2677.85,2124.45,451.6,1341.3,638.05,1634.7,597.75,395.85,7282.75,729.35,15058.05,271,406.75,132.05,2056.25,720.5,253.7,19604.25,4268.2
1571802300,1531.9,477.85,717.35,3174.65,259.1,3296.1,454.95,473.6,1742.05,2826.2,718.35,548.8,1241.8,2719.1,2134.25,455.35,1333.25,651.65,1615.8,593.45,394.2,7454.4,718.45,15014.15,276.25,406,133,2075.7,729.65,254.65,19857.8,4262.85
1571888700,1524.15,470.7,709.7,3174.55,244.6,3290.9,448.2,471.15,1763.8,2828.05,714.85,560.2,1238.85,2701.55,2138.15,456.05,1285.75,636.55,1614.4,582.95,394.4,7389.35,719.9,14718.75,263.2,406.3,133.5,2087.5,728.1,250.45,20382.15,4314.65
1571975100,1531.65,470.95,710.8,3136,242.55,3256,461.9,469.65,1758.45,2781.4,705.95,564.2,1235.95,2670.05,2136.95,469.25,1273.6,648.85,1591.8,578.6,386.4,7427.95,715.55,14817.2,281.75,417.85,148.25,2113.1,730.1,253.65,20305.45,4195.15
1572320700,1534.55,472.35,737.65,3183.9,244.75,3359.9,472.75,466.75,1755.8,2799.65,718.45,569.72,1245.2,2705.25,2158.65,477.1,1314.45,651.9,1578.25,611.6,367.3,7710.25,714.95,14733.4,281.25,422.1,171.9,2192.65,756.1,255.7,20367,4121.2
1572407100,1534.15,463.55,746.25,3220.2,248.95,3282.4,465.05,460.85,1739.15,2755.4,731.95,572.4,1246.4,2684.8,2166,471.15,1295.85,661.25,1577.4,615.35,370.55,7571.35,712.1,14982.15,289.45,430.05,172.1,2247.1,756.4,255.15,20292.4,4128
1572493500,1574.9,471.15,738.55,3256.6,247.1,3265.8,469.7,462.5,1764.5,2792.5,740.35,582.92,1232.15,2714.8,2183.1,465,1313.25,688.05,1576,609.25,364.85,7594.85,716.5,15019.5,312.35,433.8,177.8,2278.3,742.25,260.2,20019.25,4162.05
1572579900,1549.4,481.05,749.15,3244.5,247.15,3281.85,471.3,464.7,1751.4,2768.95,739.45,578.63,1241.55,2718.5,2184.1,464.2,1380.85,689.95,1581.85,592,369,7632.1,723.6,15008.7,313.85,439.5,175.5,2211.55,764,259.2,20118.3,4181.9
1572839100,1571.6,477.45,743.55,3221.9,264.1,3252.65,470.7,460.65,1743.8,2803.45,722.4,580.63,1241.15,2656.6,2161.2,471.6,1354.15,710.85,1575.1,588,366.5,7460.05,718,14884.05,315.15,440.2,172.6,2204.2,771.25,257.25,20216.4,4251.6
1572925500,1522.15,473.4,740.15,3254.6,255.15,3247.1,470.15,482.4,1694.35,2818.75,721.9,580.22,1241.5,2670.45,2175.6,469.85,1325.45,696.95,1558.7,581.05,366.8,7422.9,712.4,14723.5,320.5,431.1,172.75,2211.3,776.85,258.9,19928.5,4163.85
1573011900,1524.2,452,749.1,3261.05,260.6,3242.4,481.5,476.95,1707.75,2876.55,743.1,575.97,1259.25,2690.65,2181.95,481.65,1344.55,712.95,1576.45,580.5,368.1,7346.35,708.25,14712.9,319,429.65,174.95,2199.35,773,257.65,19896.1,4155.65
1573098300,1534.05,452.9,737.95,3272.5,263.35,3236.2,473.75,478.8,1722,2883.45,752.55,576.13,1264.25,2669.35,2146.05,480.35,1382,720.75,1585.15,580.85,369.95,7319.55,709.25,14749,318.7,442.65,172.3,2194.95,773.3,259.9,20136.75,4193.55
1573184700,1509,439.45,728,3259.85,263.45,3164.8,462.65,473.95,1701.3,2832.4,736.35,576.6,1257.4,2654.3,2094.6,488.55,1423.55,710.4,1598.45,582,370.45,7225,695.35,14491.05,316.15,423.45,169.7,2139.2,772.15,257.05,19978,4150.8
1573443900,1509.95,438.75,734.1,3250.8,264,3131.7,456.1,476.8,1712.4,2826.2,733.2,574.28,1265.65,2602.25,2089.2,495.7,1447.05,704.65,1615.2,577.2,371.7,7162.5,691.85,14164.4,319.25,422.95,172.7,2109.45,771.85,256.55,19785.9,4143.4
1573616700,1492.3,433.7,713.1,3213,257,3279.15,447.5,465.5,1671.65,2771.6,729.05,571.1,1260.4,2590.15,2093.4,486.2,1414.15,693.15,1607.15,574.65,367.7,7167.85,682.55,14264,307.7,413.15,170.7,2179.5,756.75,253.85,19746.25,4116.65
1573703100,1492.2,395.3,718.25,3243.45,255.35,3242.7,452.25,464,1655.55,2743.95,718.2,575.65,1274.25,2598.85,2076.35,497.8,1379.45,707.3,1601.15,578.6,357.85,7271.5,691.65,14264.6,307.1,411.4,167.65,2196.95,759.35,253.6,19727.45,4018.05
1573789500,1490.85,410.15,719.5,3225.05,258.1,3206.25,462.85,462.25,1751.15,2740.3,713.25,573.15,1281.15,2549.8,2064.85,499.7,1364.05,706.55,1621.8,583.3,357.2,7175.4,693.65,14346.2,323.1,416.5,169.2,2180.9,754.6,253.55,19593.2,4092.45
1574048700,1497.3,425.45,724.3,3168.4,261.35,3152.05,461.55,455.85,1738.85,2746.65,717.4,571.8,1266.45,2511.6,2060.65,497.95,1377.3,708.6,1626.4,574.7,356.05,7125.35,704.1,14136.7,325.8,426.05,170.65,2159.3,754.55,250.55,19946.15,4135.35
1574135100,1494.35,430.25,748.15,3166.1,259.8,3130.5,472.15,453.9,1739.05,2752.05,705.8,568.97,1272.9,2477.6,2043.4,494.05,1397.3,713.15,1626.1,562.65,358.15,7072.55,707.55,14149.4,330.65,427.05,168.4,2115.95,763.4,250.8,20017.1,4115.4
1574221500,1488.15,443.75,748.95,3170.6,263.45,3124.9,482.4,468.7,1769.45,2843.55,712.85,568.13,1272.75,2478.2,2033.35,493.65,1468.75,712.95,1602.35,562.05,356.5,7170.15,719.15,14251.05,328.85,451.15,167.95,2114.45,771.15,249.7,20378.3,4125.35
1574307900,1475.8,429.35,737.4,3189.25,254.6,3079.1,485,464.55,1749.25,2877.05,725.65,567.88,1282.35,2445.45,2050.05,497.2,1447.3,712.7,1597.7,551.75,357,7039.6,712.4,14169.85,331.05,447.55,164.4,2119.05,764.9,247.85,20367.85,4077.95
1574394300,1472.6,428.75,731.55,3161.25,256.35,3029.2,479.55,463.05,1735.65,2868.55,712.9,556.78,1265.9,2443.25,2029.5,497.25,1445.25,693.7,1571.8,546.05,357.7,7069.35,708.95,14150.45,329.15,451.6,162.75,2070.8,754,242.85,20326.4,4081.95
1574653500,1480.3,441.4,754.2,3202.1,259.15,3046.9,483.85,469.35,1764.4,2919,714.6,561.78,1273.6,2488.4,2062.5,498.7,1496.35,699.65,1603.1,549.2,358.3,7249.3,715.65,14510.9,336.35,459.75,166.15,2085.1,764,243.1,20582.15,4122.15
1574739900,1483.85,445.1,753.4,3188.15,265.05,3062.4,479.3,464.2,1783.7,2966.95,704.65,555.05,1276.45,2495.2,2061.8,506.6,1515.2,692,1605.95,539.65,351.2,7140.6,699.45,14543.5,335.25,451.8,164.05,2051.85,763.5,238.75,21011.55,4120.75
1574826300,1503.75,453.45,753.25,3218.1,276.8,3091.2,469,469.15,1813.65,2970.35,721.45,563.92,1279.55,2519.8,2090.85,505.85,1528.05,696,1618.8,540.85,357.05,7301.65,701.95,14586.8,343.2,458.5,166.25,2058.15,766.35,240.35,21300.55,4236.4
1574912700,1523.95,451.6,753.5,3210.05,282.5,3110.55,471,468.85,1802.9,2990.7,726.35,567.95,1272.5,2479.25,2091.65,518.1,1573.05,704,1617.7,543.5,361.75,7301.65,705.8,14670.3,349.85,459.9,165.8,2083.75,768.05,241.1,21312.2,4305.15
1574999100,1526.2,451.75,742.75,3191.7,282.15,3067.5,468.25,460.65,1795.35,2928.4,726.5,565.4,1277.4,2441.4,2045.6,513.8,1570.55,699.5,1616.45,532.25,360.5,7282.3,702.4,14471.75,343.55,452.15,161.95,2063.05,763.4,238.85,21078.05,4273.85
1575258300,1538.35,451.3,748.05,3176.95,285.05,3080.95,466.15,456.35,1794.05,2888.75,731.55,564.83,1268.5,2413.85,2053.9,510.55,1584.25,696.65,1633.2,536.5,355.85,7175.9,706.75,14534.6,340.55,442.55,161.75,2032.05,749.9,239.35,21017.25,4298.65
1575344700,1512.1,446.35,735.75,3268.45,285,3059.8,465.15,453.65,1800.3,2873.7,719,562.97,1261.9,2426.75,2039.6,511.6,1548.65,702.2,1653.6,525.8,350.05,7178.9,719.75,14358.85,338.05,435.85,158.7,2061.95,748.55,238.1,20565.5,4219.4
1575431100,1513.45,455.45,743.15,3260.2,287.8,3062.7,471.15,460.05,1814.05,2887.6,699.8,564,1258.35,2445.4,2053.2,529.65,1553.35,710.6,1657,527.95,353.45,7118.8,747.65,14323.7,343.75,445.15,169.8,2083.9,761.4,243,20541.75,4216.65
1575517500,1495.4,450.3,732.3,3251.7,287.15,3087.75,463.85,466.7,1803.85,2880.15,675.55,563.1,1250.85,2408.8,2041.4,528,1517.4,716.15,1649.5,525.6,349.75,7041.8,764.25,14293.95,337.15,438.9,166.8,2125.2,766.15,244.1,20426.15,4172.35
1575603900,1484.2,446.2,721.25,3222.1,288.6,3072.65,456.5,464.5,1791.45,2897.85,667.6,563,1250.9,2366.65,2035.2,526.45,1471.05,716.3,1673,512.55,342.8,6915.7,743.25,14176,321.15,430.6,161.6,2126.75,760.4,242.05,20286.55,4163.35
1575863100,1478.85,449.4,733.5,3232.9,289.35,3061,450,465.75,1809.7,2912.65,659.6,553.35,1248.45,2384.3,2013.05,528.05,1456.4,718.1,1664.4,514.75,341.3,7021.05,749.85,14215.2,318,428.75,161.25,2069.35,753.3,240.7,20345.25,4162.15
1575949500,1442.05,433.15,718.7,3236.7,289.05,3061.8,454,458.9,1815.05,2900.6,648.25,546.3,1252.9,2336.95,2028.15,530.5,1418.05,715.45,1666.7,507.9,340.3,6991.4,738.5,14141.7,314.5,428.35,160,2021.1,746.55,238.4,20124.8,4055.3
1576035900,1424.35,450,719.4,3272.8,290.55,3042.9,451.65,453.2,1829.05,2896.15,671.8,545.35,1254.4,2305.9,2013.4,535.15,1428.9,721.9,1685.3,509,334.7,7016.25,755.1,14122.75,313.6,430.3,162.2,2049.05,758.8,240.55,19981.45,4008.25
1576122300,1438.9,450.75,723.95,3276.4,292.35,3083.3,461.75,458.5,1834.75,2913.15,668.8,538.2,1269.75,2341.9,2015.05,537.1,1448.25,704.25,1714.25,514,332.65,7030.4,749.15,14212.75,323,434.5,173.8,2030.25,757.95,240.05,20122.3,4008.55
1576208700,1468.55,451.5,753.6,3248.6,291.6,3067.2,462,461.05,1845.35,2830.6,676.2,544.45,1269.4,2348.25,2014.5,539.25,1491.65,714.2,1698.85,518.6,335.2,7234.05,765.05,14347.4,333.25,439.35,177.4,2075.85,764.3,244.35,20414.5,4099.55
1576467900,1440.05,456.85,748.35,3232,294.1,3048.75,459.2,459.65,1861.2,2826.45,675.45,552.65,1260.35,2317.65,1981,540.1,1495.05,716.05,1708.8,510.3,330.9,7167.55,760.95,14166,332.65,435.75,175.45,2128.55,776.55,244.05,20351.5,4065.6
1576554300,1467.75,450.55,747.95,3212.05,291.2,3069.45,464.35,461.2,1852.65,2835.05,680.45,558.35,1274.15,2308.05,1965.95,542.55,1498.05,730.4,1718.05,507.65,330.45,7215.75,771.65,14194.85,333.9,429.95,180.45,2167.05,779.1,245.6,20653.7,4123.8
1576640700,1453.55,455.3,744.15,3226.05,293.15,3097.7,468.6,462.9,1843.75,2873.85,682.3,565.05,1295.6,2319.95,1933.1,542.75,1502.9,733.05,1723.4,522.9,338.75,7251.15,765.3,14214.35,328.05,440.55,174.6,2167,787.3,248.4,20429.1,4074.8
1576727100,1453.05,464.8,743.85,3229.5,294.85,3109.05,468.55,461.15,1835.05,2869.45,685.5,569.55,1290.75,2367.8,1950.7,540.55,1494.25,733.25,1728.45,535.4,335.8,7263,758.6,14308.9,329.15,433.65,179.6,2228.2,782.95,249.2,20321.8,4046.3
1576813500,1449.95,470.75,741.35,3215.05,290.05,3130.5,467.5,461.2,1822,2867.2,706.8,571.8,1297.2,2395.35,1950.35,545.85,1489.55,732.25,1696.3,532.1,338.15,7272.5,784.25,14833.05,338.7,431.55,176.55,2229.65,784.2,252.15,20535,4116.15
1577072700,1466.45,467.9,745.35,3224.2,286.35,3095.9,468,461.5,1813.75,2908.3,698.3,571.9,1302.25,2419.15,1952.75,542.05,1496.6,736.4,1704.5,527.6,336.95,7364.2,775.5,14577.6,333.3,428.75,176.35,2233.65,778.1,254.35,20350.75,4094.55
1577159100,1460.05,466.35,742.45,3226.9,289.6,3101.65,479.7,458.75,1820.8,2900.3,690.75,562.1,1292.1,2430.8,1950.45,541.75,1524.6,733.95,1712.6,528.05,334.35,7328.3,772.55,14624.35,332.05,429.45,175.75,2221.5,774.3,252.35,20279.85,4102.75
1577331900,1457.8,462.45,742.05,3252.15,291.35,3084,477.05,461.05,1828.95,2884.55,689,564,1280.6,2451.25,1955.55,542.55,1523.3,730.55,1705.45,531.65,340.95,7291.7,782.95,14702.25,331.75,425.35,175.7,2212.8,775.75,249.9,20388.05,4092.6
1577418300,1462.1,466.4,765.4,3267.5,293.95,3063.2,484.65,462.3,1843.25,2916.25,693.65,569.25,1284.35,2458.2,1962.15,552.8,1536.1,737.5,1698.05,534,342.7,7399.45,780.5,14772.4,339.7,427.95,177.6,2210.35,784.6,247.85,20559.1,4086.6
1577677500,1462.3,467.7,759.65,3275.25,292.85,3060.5,482.9,465.8,1857.15,2900.6,693.5,571.15,1291,2490.1,1951.4,547.85,1542.25,736,1700.4,540.05,344.55,7457.7,801.4,14945.85,336.65,432.7,184.8,2193.8,786.35,249.2,20564.35,4081.1
1577763900,1456.55,460.25,759.55,3208.9,294.5,3047.9,481.4,461.6,1853.9,2893.3,689.05,569.65,1281.55,2461.15,1937.25,542.8,1521.35,735.15,1696.45,535.4,343.5,7421.95,798.9,14861.9,336.15,434.05,185.9,2172.7,766.1,246.55,20496.1,4076
1577850300,1449.4,461.1,753.2,3170.2,295.4,3058.15,477.4,462.95,1831.25,2898.9,694.7,573.05,1286.95,2444,1947.55,540.45,1494.4,741.15,1685.15,539.45,346.85,7335.65,808,14874.75,336.45,435.75,185.05,2177.05,765.4,247.85,20444.5,4090.4
1577936700,1503.15,465.05,761.75,3135.8,296.8,3066.8,476.65,462.2,1837.1,2884,686.25,574.8,1291.5,2438.3,1948.55,544.15,1535.65,739.15,1682.65,543.15,338.8,7368.7,806.3,14825.85,341.4,437.45,194.35,2167.6,769.35,248.7,21302.35,4271.25
1578023100,1484.6,462.1,746.35,3085.55,302.25,3044.9,471.5,458.1,1842.6,2894.25,690.25,586.75,1271.55,2438.15,1937.05,541.55,1533.3,746.6,1661.65,534.3,335.6,7271.45,811.8,14674.5,334.9,446,191.75,2201.7,778.15,251.35,21187.1,4236.65
1578282300,1440.55,444.6,726.1,3053.9,287.95,3030.8,467.35,448.9,1841.75,2886.1,699.95,584.4,1247.7,2380.95,1924.7,528.55,1477.15,742.55,1656.95,525.4,332.6,7078.75,823.45,14493.9,319.75,441.8,186.15,2208.65,773.75,252.65,21082.5,4164.9
1578368700,1463.85,453.65,728.8,3055.75,283.6,3051.75,469.7,454.45,1848.75,2899.95,711.7,586.25,1264.5,2361.65,1931.75,526.05,1468.35,729.35,1674.55,528.4,333.9,7113.85,839.4,14371.25,320.15,447.6,185.65,2212.5,780.75,255.5,21987,4265.45
1578455100,1469.65,452.45,726.3,3066.95,281.65,3030.65,465.45,457.95,1842.95,2904.5,715.35,585.8,1260,2329.4,1938.4,528.05,1466.95,720.95,1662.45,525.8,335.05,7073.3,840.25,14446,320.55,441.65,183.55,2254.05,773.5,254.45,22545.25,4327.6
1578541500,1492.75,459.2,745.25,3097.85,281.7,3017.9,472.4,462.75,1852.2,2928.45,726.5,582.35,1275.5,2366.05,1945.15,547.4,1513.25,730.9,1673.9,542.8,334.9,7256.95,826.8,14705.85,330.95,442.25,193,2223.45,777.8,253.95,22919.6,4411.6
1578627900,1517.3,459.4,741.2,3110.55,281.45,3004.5,475,468.1,1871.35,2947.4,740.45,581.6,1284.2,2375.1,1963.75,542.4,1494.85,740.95,1688.35,548,338.8,7345.9,830.05,14746.5,332.9,445,197.1,2221.05,779.25,251.95,23427,4457.9
1578887100,1530.15,461.4,740.75,3101.35,283.65,3057.8,479.1,479.15,1881.85,2962.35,746.35,588.35,1287.95,2377.25,1997.8,540.85,1545.8,775.05,1696.2,556.35,343.95,7367.95,838.15,14724.6,332.2,446.75,196.7,2195.75,788.05,255.1,23797.1,4479.4
1578973500,1521.3,482.35,749.35,3117.45,283,3114.25,485.35,484.35,1881.7,2956.45,755.5,595.3,1295.1,2420.25,2013.45,539.75,1488.3,776.9,1684.9,563.65,345.95,7408.8,864.05,14929.75,329.55,447.8,196.25,2209.95,798.2,257.25,23651.9,4490.95
1579059900,1522.05,486.9,748.45,3139.35,282.55,3123.85,486.05,491.6,1875.15,2933.05,764.6,596,1289.6,2480.35,2025.35,538.1,1406.9,769.05,1683.85,570.75,347.1,7498.05,877.8,14918.95,325.85,451.15,200.55,2225.35,796.05,247.7,23838.55,4529.3
1579146300,1507.2,476.9,740.25,3125.05,288.95,3156.3,481.75,489.85,1906.8,2950.65,749.95,593.85,1290.15,2442.9,2051.65,539.2,1392.95,769,1705.45,568.15,349.55,7479.4,896.25,15390,324.75,450.8,198,2234.3,784.9,249.8,23363.2,4486.75
1579232700,1514.25,487.35,743,3129.05,291.7,3135.8,482.45,491.7,1910.8,3045.85,747.35,600.6,1283.6,2461.2,2063.45,534.4,1357.2,768.95,1705.9,571.8,351.3,7540.65,884.65,15473.05,319.5,456.05,197.8,2219.5,781.6,250.3,23416.5,4506.6
1579491900,1499.5,483.25,728.15,3116.3,292.15,3123.3,481.4,487.6,1899.65,3062.95,751,588.5,1259.65,2423.9,2065.15,536.4,1337.4,770.85,1620,568.9,347.4,7474.25,893.95,15460.95,315.2,450.6,195.7,2174.5,779.25,247.95,23263.7,4483.2
1579578300,1501.1,493.85,719.9,3107.25,295.05,3117.4,474.9,487.5,1877.2,3061.65,734.35,583.9,1248.2,2405.15,2059,532.95,1341.3,763.95,1626.8,554.65,338.05,7327.5,899.8,15335.1,314.8,448.7,191.7,2174.2,780.55,246.45,23060.15,4501.05
1579664700,1528.9,498.4,713.45,3087.5,292.35,3118.65,472.6,487.7,1861.75,3065.5,729.15,590.4,1242.65,2404.8,2058,524.8,1332,772.85,1591.9,555.5,335.55,7159.9,907.3,15599.85,317.1,447.7,186.2,2209.5,781.1,245.9,23059.85,4491.2
1579751100,1553.3,490.1,725.05,3074.85,293.95,3115.6,466.7,490.8,1897.95,3038.95,742.25,597.5,1245.85,2433.95,2060.65,529.15,1335.75,786.3,1609.15,567.3,334.4,7166.5,903.4,15567.9,324.15,450.55,188.85,2198.15,771.1,248.6,23153.8,4539.55
1579837500,1568.25,500.9,739.1,3082.3,293.55,3196.7,459.85,500.4,1911.8,3037.55,751,607.45,1248.5,2467.85,2073.45,534.75,1319.55,784.65,1641.75,568.8,340.85,7146.5,895.35,15796.9,324.55,448.35,186.95,2188.9,787.15,248.3,23179.6,4653.45
1580096700,1551.85,510.7,740.1,3086.5,290.85,3171.4,464.55,494.1,1919.9,3192.9,739.05,603.8,1216.05,2455,2060.2,537.55,1274.2,779.5,1618.5,578,338.6,7146.2,886.6,15635.55,316.45,448.9,182.25,2173.85,791.5,245.55,23567.85,4680.9
1580183100,1558.4,504.4,737.65,3065,288.05,3181.5,465.4,489.2,1946.45,3188.6,737.8,601.95,1224.65,2472,2061.55,527.85,1257.2,779.3,1625.4,573.8,335.9,7002.1,878.3,15421.95,315.2,453.6,176.5,2185.45,795.3,244.25,23442.75,4619
1580269500,1548.85,506.95,735.85,3093.95,297.85,3205.2,461.15,492.05,1962,3151.35,737.85,608.35,1234.6,2484.45,2071.3,527.35,1258.85,790.15,1638.1,577.15,344.8,7024.05,888.2,15834.7,316.6,450.3,187.85,2155.75,803.3,246.75,23445.9,4575.7
1580355900,1540.4,480.95,735.4,3161.95,294.5,3219.2,452.25,480.95,1964.55,3168.25,684.9,609.7,1230.35,2443.9,2070.15,534.6,1238.15,784.7,1635.1,569.35,336.05,7045.25,888.05,15589.8,312.25,443.45,187.15,2142.85,796.35,241.95,23574.7,4509.2
1580442300,1508.15,481.4,731.9,3197.75,293,3217.1,449.25,498.05,1961.05,3130.3,674.2,594.75,1231.55,2456.1,2045.75,527.8,1263,780.05,1694.05,568.85,313.15,6946.75,883.65,15443.75,320.35,435.55,176.95,2090.55,800.6,237.15,23058.5,4441.35
1580528700,1433.1,467.2,706.25,3142.55,286.7,3103.15,443.15,486.25,1986.7,3134.9,666.6,592.15,1199.55,2392.85,2078.75,506.1,1211.8,782.55,1647.25,549.1,301.7,6818.4,880.75,15545.35,303.4,423.75,165.4,2160.95,806.85,236.5,22470.25,4270.25
1580701500,1455.45,473.35,709.25,3285.7,298.65,3242.7,443.8,499.2,1975.25,3145.1,668.45,581.4,1195.5,2354.15,2185.6,517.05,1262.65,770.65,1674.15,560.95,304.45,7034.15,900.35,16306,298.7,415.15,164.55,2109.55,794.3,235.9,23322.9,4376.4
1580787900,1485.1,495.3,718,3162.2,285.9,3246.55,446.5,504.05,1967.45,3243.2,655.65,588.3,1230.3,2409.8,2165.35,533.05,1275.8,788.95,1696.6,577.8,305.15,7209.4,906.75,16443.5,306.8,423.3,166.5,2114.95,811,238.65,24487.25,4479.05
1580874300,1476,508.75,725.1,3153.25,293.55,3267.5,447.8,511.95,1971.45,3146.9,663.65,596.75,1246.6,2328.85,2166.75,539.9,1278.45,787.6,1696.4,585.65,309.7,7073.05,911.45,16437.55,312.35,426.2,184.05,2143.7,817.2,241.25,24962.65,4490.7
1580960700,1494.05,511.55,739.85,3147.65,294.9,3267,440.75,511.25,2029,3171.45,654.6,600.1,1241.1,2364.3,2159,542.6,1336.1,774.55,1680.6,582.15,307.25,7048.8,904.9,16357.2,322.35,429.9,179.65,2126.75,818.05,242.7,24976.35,4482.8
1581047100,1509.55,546.75,748.6,3138.35,308.85,3264.2,445.05,514.45,2074.7,3180.65,649.65,607.75,1242.5,2383.05,2165.95,537.45,1303.8,780.3,1660.2,571.4,312.8,6998.1,925.65,16377.8,321.5,429.15,173.95,2138.3,824.55,243.85,24942.4,4482.05
1581306300,1450.95,542.9,741.9,3100.25,310.45,3163.45,446.6,513.85,2086.85,3160,633.4,605.75,1240.65,2328.4,2164.2,536.1,1279.95,775,1672.9,529.85,309.4,6905.15,922.15,16237.7,319.7,419,169.1,2159.35,816.5,241.45,24946.95,4426.4
1581392700,1445.35,548.25,750.8,3137.2,307,3141.95,452.15,510.85,2143.45,3198.05,618.6,611.05,1245.35,2336.25,2160.15,541.7,1295.55,776.3,1683.5,525.25,306.15,7038.15,928.45,16064.55,325.1,417.25,170,2158.15,821.25,242.05,24864.55,4483.7
1581479100,1449.6,544.6,756.5,3156.8,307.85,3150.4,448.6,520.65,2120.9,3203.15,644.9,615.9,1252.75,2359.35,2262.25,551.55,1278.45,784.05,1721.55,533.3,306.3,7055.2,925.9,16348.1,321.45,413.25,171.7,2176.6,824.35,245.15,24737.1,4468.85
1581565500,1444.8,527,747.75,3144.1,307.5,3146,445.05,514.5,2148.2,3323.95,638.5,614.5,1240.7,2351.7,2282.9,541.95,1231.45,794.6,1691.65,534.5,304.55,7008.3,938.75,16421.85,328.35,417.5,169.7,2191.5,829.05,244.6,24634.85,4466.9
